WlYyy,cctrW,iPqaD,iPqaD href,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,ySnDE,WlYyy 4,ccVGl,WlYyy 6,ccVGl 2,WlYyy 7,dXxty
22,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Withlocals,https://www.tripadvisor.com/AttractionProductReview-g298570-d13315881-Private_City_Kickstart_Tour_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d13315881-Private_City_Kickstart_Tour_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/be/a4/dd/caption.jpg?w=500&h=400&s=1,Private City Kickstart Tour: Kuala Lumpur,81.,https://www.tripadvisor.com/Attraction_Review-g298570-d10553662-Reviews-Withlocals-Kuala_Lumpur_Wilayah_Persekutuan.html,Walking Tours,1–2 hours,Receive a warm welcome to Kuala Lumpur on a private tour that will kick off your time in the city in the best way possible…,Free cancellation,from,$24.89,per adult,More info,
2,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Tripmakersonline Tours & Travels,https://www.tripadvisor.com/AttractionProductReview-g298570-d12471463-Private_Amazing_Taman_Negara_Day_Trip_from_Kuala_Lumpur_Including_Lunch-Kuala_Lump.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d12471463-Private_Amazing_Taman_Negara_Day_Trip_from_Kuala_Lumpur_Including_Lunch-Kuala_Lump.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/64/49/e7/caption.jpg?w=500&h=400&s=1,Private Amazing Taman Negara Day Trip from Kuala Lumpur Including Lunch,82.,https://www.tripadvisor.com/Attraction_Review-g298570-d12616388-Reviews-Tripmakersonline_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Full-day Tours,6+ hours,"Explore the 130 million years old tropical rainforest, Taman Negara from Kuala Lumpur, one of the most popular ecotourism…",Free cancellation,from,$170.00,per adult,More info,Taking safety measures
15,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Withlocals,https://www.tripadvisor.com/AttractionProductReview-g298570-d15125777-City_Escape_Kuala_Selangor_Private_Day_Trip-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d15125777-City_Escape_Kuala_Selangor_Private_Day_Trip-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/1e/ef/b5/caption.jpg?w=500&h=400&s=1,City Escape: Kuala Selangor Private Day Trip,83.,https://www.tripadvisor.com/Attraction_Review-g298570-d10553662-Reviews-Withlocals-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,6 hours,"This is not a typical day trip; this is YOUR day trip!

Step outside of Kuala Lumpur and go to Kuala Selangor for a fuller…",Free cancellation,from,$112.00,per adult,More info,
2,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Skytrips Transport,https://www.tripadvisor.com/AttractionProductReview-g298570-d15222309-Kuala_Selangor_Fireflies_Batu_Caves_Temple_Malawati_Hill_DayTour_With_Dinner-Kuala.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d15222309-Kuala_Selangor_Fireflies_Batu_Caves_Temple_Malawati_Hill_DayTour_With_Dinner-Kuala.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/ab/da/caption.jpg?w=500&h=400&s=1,Kuala Selangor Fireflies - Batu Caves Temple- Malawati Hill DayTour With Dinner,84.,https://www.tripadvisor.com/Attraction_Review-g298570-d15222664-Reviews-Skytrips_Transport-Kuala_Lumpur_Wilayah_Persekutuan.html,Full-day Tours,6+ hours,Kuala Selangor Firefly en-route Batu Caves Temple & Malawati Hill Day Tour is an exciting excursion to one of the biggest…,Free cancellation,from,$79.49,per adult,More info,
3,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Tripmakersonline Tours & Travels,https://www.tripadvisor.com/AttractionProductReview-g298570-d12469876-Private_Half_Day_Putrajaya_Tour_with_Lake_Cruise_from_Kuala_Lumpur-Kuala_Lumpur_Wi.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d12469876-Private_Half_Day_Putrajaya_Tour_with_Lake_Cruise_from_Kuala_Lumpur-Kuala_Lumpur_Wi.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/0d/77/caption.jpg?w=500&h=400&s=1,Private Half-Day Putrajaya Tour with Lake Cruise from Kuala Lumpur,85.,https://www.tripadvisor.com/Attraction_Review-g298570-d12616388-Reviews-Tripmakersonline_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Luxury Car Tours,4 hours,"Explore Putrajaya, Malaysia's third Federal Territory, on this private half-day tour of the model garden city. You'll visit…",Free cancellation,from,$60.00,per adult,More info,Taking safety measures
5,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Kuala Lumpur Tour,https://www.tripadvisor.com/AttractionProductReview-g298570-d13382683-Historical_Malacca_Tour_from_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d13382683-Historical_Malacca_Tour_from_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5e/06/c9/caption.jpg?w=500&h=400&s=1,Historical Malacca Tour from Kuala Lumpur,86.,https://www.tripadvisor.com/Attraction_Review-g298570-d8292196-Reviews-Kuala_Lumpur_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,6+ hours,"Malacca is one of the oldest state in Peninsular Malaysia which located towards to south from capital city Kuala Lumpur.

…",Free cancellation,from,$82.06,per adult,More info,Taking safety measures
9,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Kuala Lumpur Tour,https://www.tripadvisor.com/AttractionProductReview-g298570-d12961399-Half_Day_City_Tour_4_hours-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d12961399-Half_Day_City_Tour_4_hours-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5e/06/34/caption.jpg?w=500&h=400&s=1,Half Day City Tour ( 4 hours ),87.,https://www.tripadvisor.com/Attraction_Review-g298570-d8292196-Reviews-Kuala_Lumpur_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,3–4 hours,"This tour will take approximately 4 hours.

we will pick up from hotel and drop off at hotel.

There are two pick up time…",Free cancellation,from,$25.65,per adult,More info,Taking safety measures
8,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By House of Venture,https://www.tripadvisor.com/AttractionProductReview-g298570-d13812792-Hike_swim_in_rainforest_waterfalls-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d13812792-Hike_swim_in_rainforest_waterfalls-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/56/01/72/caption.jpg?w=500&h=400&s=1,Hike & swim in rainforest waterfalls,88.,https://www.tripadvisor.com/Attraction_Review-g298570-d12997316-Reviews-House_of_Venture-Kuala_Lumpur_Wilayah_Persekutuan.html,Full-day Tours,6+ hours,"Half day activity with road trip & average level trekking to rainforest waterfalls at Kuala Kubu Bharu, one of the oldest…",Free cancellation,from,$51.29,per adult,More info,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Tripmakersonline Tours & Travels,https://www.tripadvisor.com/AttractionProductReview-g298570-d12912556-Kuala_Lumpur_Private_Tour_to_Batu_Caves_Hotsprings_And_Waterfalls-Kuala_Lumpur_Wil.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d12912556-Kuala_Lumpur_Private_Tour_to_Batu_Caves_Hotsprings_And_Waterfalls-Kuala_Lumpur_Wil.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5e/18/7d/caption.jpg?w=500&h=400&s=1,Kuala Lumpur Private Tour to Batu Caves Hotsprings And Waterfalls,89.,https://www.tripadvisor.com/Attraction_Review-g298570-d12616388-Reviews-Tripmakersonline_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Luxury Car Tours,4 hours,Feel the pulse of Malaysia in Kuala Lumpur. Excellent destination with great atmosphere! Batu Caves is one of the highlight…,Free cancellation,from,$50.00,per adult,More info,Taking safety measures
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Skytrips Transport,https://www.tripadvisor.com/AttractionProductReview-g298570-d17777134-Historical_Melaka_with_Lunch_from_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d17777134-Historical_Melaka_with_Lunch_from_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/65/0c/ab/caption.jpg?w=500&h=400&s=1,Historical Melaka with Lunch from Kuala Lumpur,90.,https://www.tripadvisor.com/Attraction_Review-g298570-d15222664-Reviews-Skytrips_Transport-Kuala_Lumpur_Wilayah_Persekutuan.html,Full-day Tours,6+ hours,Many years ago Malacca was one of Malaysia’s most sought-after destinations. Before Kuala Lumpur transformed from a malaria…,Free cancellation,from,$88.27,per adult,More info,
5,,,,,,,,,1,4,,6,,,,,
"1,000+ places sorted by traveler favorites","Tours, activities and experiences bookable on Tripadvisor, ranked using exclusive Tripadvisor data including reviews, ratings, photos, popularity, user preferences, price, and bookings made through Tripadvisor.",Clear all filters,https://www.tripadvisor.com/ClientLink?value=eERsXy9BdHRyYWN0aW9ucy1nMjk4NTcwLUFjdGl2aXRpZXMtYV9hbGxBdHRyYWN0aW9ucy50cnVlLUt1YWxhX0x1bXB1cl9XaWxheWFoX1BlcnNla3V0dWFuLmh0bWxfZVp2,,,,,,,,,,,,,,
2,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Asian Trails Malaysia,https://www.tripadvisor.com/AttractionProductReview-g298570-d11456226-The_holy_caverns_and_temples_of_the_Batu_Caves-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d11456226-The_holy_caverns_and_temples_of_the_Batu_Caves-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/7e/86/caption.jpg?w=500&h=400&s=1,The holy caverns and temples of the Batu Caves,151.,https://www.tripadvisor.com/Attraction_Review-g298570-d20807215-Reviews-Asian_Trails_Malaysia-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,3 hours,"Start your excursion with the well-known Batu Caves, which has 272 steps to reach the shrine of the Hindu deity Lord Subramaniam…",Free cancellation,from,$12.83,per adult,More info,Taking safety measures
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Asni Tours & Travels,https://www.tripadvisor.com/AttractionProductReview-g298570-d13113672-Private_Penang_Full_Day_Tour_from_Kuala_Lumpur_with_Lunch-Kuala_Lumpur_Wilayah_Per.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d13113672-Private_Penang_Full_Day_Tour_from_Kuala_Lumpur_with_Lunch-Kuala_Lumpur_Wilayah_Per.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/ea/07/caption.jpg?w=500&h=400&s=1,Private Penang Full Day Tour from Kuala Lumpur with Lunch,152.,https://www.tripadvisor.com/Attraction_Review-g298570-d13337019-Reviews-Asni_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,12–15 hours,Experience a taste of all that Penang has to offer on a grand tour of the island from kuala lumpur  with a private guide…,Free cancellation,from,$187.18,per adult,More info,Taking safety measures
2,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Tripmakersonline Tours & Travels,https://www.tripadvisor.com/AttractionProductReview-g298570-d12928519-Private_Half_Day_Kuala_Lumpur_Culture_And_Communities_Exploration_Tour-Kuala_Lumpu.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d12928519-Private_Half_Day_Kuala_Lumpur_Culture_And_Communities_Exploration_Tour-Kuala_Lumpu.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5e/18/d6/caption.jpg?w=500&h=400&s=1,Private Half-Day Kuala Lumpur Culture And Communities Exploration Tour,153.,https://www.tripadvisor.com/Attraction_Review-g298570-d12616388-Reviews-Tripmakersonline_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Luxury Car Tours,4 hours,"A perfect opportunity to explore Batu Caves and other marvelous  harmony landmarks such as National Mosque, Thean House …",Free cancellation,from,$30.00,per adult,More info,Taking safety measures
2,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By InfoFun Walks,https://www.tripadvisor.com/AttractionProductReview-g298570-d17824199-Kuala_Lumpur_InfoFun_Walking_Tour_Experience-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d17824199-Kuala_Lumpur_InfoFun_Walking_Tour_Experience-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/f5/40/caption.jpg?w=500&h=400&s=1,Kuala Lumpur InfoFun Walking Tour Experience,154.,https://www.tripadvisor.com/Attraction_Review-g298570-d18936047-Reviews-InfoFun_Walks-Kuala_Lumpur_Wilayah_Persekutuan.html,Private and Luxury,3–4 hours,"The objective of the walking tour experience is for guests to understand, enjoy and absorb the sights, food and culture …",Free cancellation,from,$22.57,per adult,More info,Taking safety measures
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By TRAVEL INSIDE MALAYSIA,https://www.tripadvisor.com/AttractionProductReview-g298570-d19592252-Sic_Kuala_Selangor_Firefly_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d19592252-Sic_Kuala_Selangor_Firefly_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/60/e0/e6/caption.jpg?w=500&h=400&s=1,Sic - Kuala Selangor Firefly Tour,155.,https://www.tripadvisor.com/Attraction_Review-g298314-d19430559-Reviews-TRAVEL_INSIDE_MALAYSIA-Sepang_Sepang_District_Selangor.html,Bus Tours,6 hours,KUALA SELANGOR IS ONE OF THE FEW PLACES IN THE WORLD WHERE VISITORS CAN WATCH THE SYNCHRONIZED FLASHING OF THE FIREFLIES…,Free cancellation,from,$47.44,per adult,More info,Taking safety measures
7,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Yus KL Mpv Taxi & Tours,https://www.tripadvisor.com/AttractionProductReview-g298570-d17683154-Cameron_Highlands_Day_Trip_Price_based_Per_Car-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d17683154-Cameron_Highlands_Day_Trip_Price_based_Per_Car-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/bf/be/b9/caption.jpg?w=500&h=400&s=1,Cameron Highlands Day Trip(Price based Per Car),156.,https://www.tripadvisor.com/Attraction_Review-g298570-d14158532-Reviews-Yus_KL_Mpv_Taxi_Tours-Kuala_Lumpur_Wilayah_Persekutuan.html,Full-day Tours,6+ hours,"Cameron Highlands, Malaysia's premier hill resort, is located on the Main Range Peninsular Malaysia. At 1,829 metres above…",Free cancellation,from,$192.83,per adult,More info,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Magunatip Holidays,https://www.tripadvisor.com/AttractionProductReview-g298570-d12465016-Historical_Malacca_Day_Trip_from_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d12465016-Historical_Malacca_Day_Trip_from_Kuala_Lumpur-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/5a/da/3a/caption.jpg?w=500&h=400&s=1,Historical Malacca Day Trip from Kuala Lumpur,157.,https://www.tripadvisor.com/Attraction_Review-g298570-d13320342-Reviews-Magunatip_Holidays-Kuala_Lumpur_Wilayah_Persekutuan.html,Full-day Tours,6+ hours,Take a step back in time with this fascinating tour of the historical city of Malacca. Malacca city is a UNESCO World Heritage…,Free cancellation,from,$60.00,per adult,More info,Taking safety measures
2,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Merdeka Square,https://www.tripadvisor.com/AttractionProductReview-g298570-d19802194-Kuala_Lumpur_Private_Day_Tour_8_Hours-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d19802194-Kuala_Lumpur_Private_Day_Tour_8_Hours-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/72/9d/a6/caption.jpg?w=500&h=400&s=1,Kuala Lumpur Private Day Tour [8 Hours],158.,https://www.tripadvisor.com/Attraction_Review-g298570-d447385-Reviews-Merdeka_Square-Kuala_Lumpur_Wilayah_Persekutuan.html,Full-day Tours,6+ hours,See the most popular destinations in and out of Kuala Lumpur. Kick off the adventure with a convenient hotel pick up service…,Free cancellation,from,$23.59,per adult,More info,
2,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Tripmakersonline Tours & Travels,https://www.tripadvisor.com/AttractionProductReview-g298570-d12468330-Private_Tour_Half_Day_Shopping_and_Market_Exploration_in_Kuala_Lumpur-Kuala_Lumpur.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d12468330-Private_Tour_Half_Day_Shopping_and_Market_Exploration_in_Kuala_Lumpur-Kuala_Lumpur.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5e/18/95/caption.jpg?w=500&h=400&s=1,Private Tour: Half-Day Shopping and Market Exploration in Kuala Lumpur,159.,https://www.tripadvisor.com/Attraction_Review-g298570-d12616388-Reviews-Tripmakersonline_Tours_Travels-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,4 hours,"Let a driver/guide introduce you to Kuala Lumpur’s biggest markets and bustling streets filled with vendors, restaurants…",Free cancellation,from,$30.00,per adult,More info,Taking safety measures
3,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Kuala Lumpur Tour,https://www.tripadvisor.com/AttractionProductReview-g298570-d14097542-Kuala_Lumpur_City_Tour_with_Batu_Cave_Visit-Kuala_Lumpur_Wilayah_Persekutuan.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g298570-d14097542-Kuala_Lumpur_City_Tour_with_Batu_Cave_Visit-Kuala_Lumpur_Wilayah_Persekutuan.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/4c/4a/1b/caption.jpg?w=500&h=400&s=1,Kuala Lumpur City Tour with Batu Cave Visit,160.,https://www.tripadvisor.com/Attraction_Review-g298570-d8292196-Reviews-Kuala_Lumpur_Tour-Kuala_Lumpur_Wilayah_Persekutuan.html,Bus Tours,5 hours,"This tour will take approximately 5 hours.  

In this  tour you will be explore about the capital of Malaysia which is Kuala…",Free cancellation,from,$44.88,per adult,More info,Taking safety measures
