WlYyy,cctrW,iPqaD,iPqaD href,FmrIP href,dugSS src,bUshh,cIVmB,WlYyy 2,iPqaD href 2,WlYyy 3,WlYyy 4,ySnDE,dXxty,WlYyy 5,ccVGl,WlYyy 6,ccVGl 2,WlYyy 7,WlYyy 8,cctrW 2
LIKELY TO SELL OUT*,,By Paris City Tours,https://www.tripadvisor.com/AttractionProductReview-g187147-d19422894-Eiffel_Tower_2nd_Floor_Skip_the_Line_Ticket_by_Elevator-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d19422894-Eiffel_Tower_2nd_Floor_Skip_the_Line_Ticket_by_Elevator-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/69/77/f0/caption.jpg?w=500&h=400&s=1,Eiffel Tower 2nd Floor Skip the Line Ticket by Elevator,245.,15,https://www.tripadvisor.com/Attraction_Review-g226861-d13554052-Reviews-Paris_City_Tours-Rueil_Malmaison_Hauts_de_Seine_Ile_de_France.html,Monuments and Memorials,2 hours,Don't wait to get inside the most famous tower in the world and skip the long waiting lines to step directly in the elevators…,Taking safety measures,,from,$56.45,per adult,More info,93% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher
LIKELY TO SELL OUT*,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Babylon Tours Paris,https://www.tripadvisor.com/AttractionProductReview-g187147-d13181346-Skip_the_line_Invalides_Dome_Louis_XIV_Napoleon_Tour_Private_Tour-Paris_Ile_de_Fra.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d13181346-Skip_the_line_Invalides_Dome_Louis_XIV_Napoleon_Tour_Private_Tour-Paris_Ile_de_Fra.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/be/a3/44/caption.jpg?w=500&h=400&s=1,Skip-the-line Invalides Dome Louis XIV & Napoleon Tour - Private Tour,246.,10,https://www.tripadvisor.com/Attraction_Review-g187147-d3205960-Reviews-Babylon_Tours_Paris-Paris_Ile_de_France.html,Private and Luxury,2 hours,Discover France’s turbulent and illustrious military history on this 2 hour private guided museum tour of the Musée de l…,,Free cancellation,from,$130.72,per adult,More info,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher
LIKELY TO SELL OUT*,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By EatWith Paris,,https://www.tripadvisor.com/AttractionProductReview-g187147-d16702083-Parisian_for_a_day_French_Cooking_Class_Dinner_for_private_groups-Paris_Ile_de_Fra.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/7d/8b/caption.jpg?w=500&h=400&s=1,Parisian for a day: French Cooking Class & Dinner for private groups,247.,,https://www.tripadvisor.com/Attraction_Review-g187147-d19512616-Reviews-EatWith_Paris-Paris_Ile_de_France.html,Cooking Classes,4 hours,"Join local host Odile to experience the French way of life, learn about its culinary culture and history in a lively and…",,Free cancellation,from,$132.41,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Street Art Tour Paris,https://www.tripadvisor.com/AttractionProductReview-g187147-d19256172-Montmartre_Street_Art_Tour_with_an_Artist-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d19256172-Montmartre_Street_Art_Tour_with_an_Artist-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/8b/a6/1b/caption.jpg?w=500&h=400&s=1,Montmartre Street Art Tour with an Artist,248.,27,https://www.tripadvisor.com/Attraction_Review-g187147-d7044248-Reviews-Street_Art_Tour_Paris-Paris_Ile_de_France.html,Walking Tours,2–3 hours,"Where art history meets Street Art!

​Because of its artistic history and beautiful church on top of the hill, Montmartre…",,Free cancellation,from,$40.73,per adult,More info,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher
LIKELY TO SELL OUT*,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Babylon Tours Paris,https://www.tripadvisor.com/AttractionProductReview-g187147-d11471909-Pere_Lachaise_Cemetery_Guided_Walking_Tour_Private_Tour-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d11471909-Pere_Lachaise_Cemetery_Guided_Walking_Tour_Private_Tour-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/cf/83/8b/caption.jpg?w=500&h=400&s=1,Pere Lachaise Cemetery Guided Walking Tour - Private Tour,249.,13,https://www.tripadvisor.com/Attraction_Review-g187147-d3205960-Reviews-Babylon_Tours_Paris-Paris_Ile_de_France.html,Private and Luxury,2–3 hours,"Prepare for a truly surprising discovery on our 2.5 hour private guided walking tour through the Père Lachaise Cemetery, …",,Free cancellation,from,$94.74,per adult,More info,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher
,,By France Tourisme - Daily tour,https://www.tripadvisor.com/AttractionProductReview-g187147-d11475917-Seine_River_Cruise_on_board_Vedettes_du_Pont_Neuf-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d11475917-Seine_River_Cruise_on_board_Vedettes_du_Pont_Neuf-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/93/b0/caption.jpg?w=500&h=400&s=1,Seine River Cruise on board Vedettes du Pont Neuf,250.,34,https://www.tripadvisor.com/Attraction_Review-g187147-d1549625-Reviews-France_Tourisme_Daily_tour-Paris_Ile_de_France.html,Day Cruises,1 hour,Discover Paris in a different way: Embark for a Seine Cruise onboard the famous Vedettes du Pont Neuf! From the Louvre Museum…,Taking safety measures,,from,$15.84,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Paris Authentic,https://www.tripadvisor.com/AttractionProductReview-g187147-d11463568-Paris_Private_Tour_Romantic_Tour_in_a_2CV-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d11463568-Paris_Private_Tour_Romantic_Tour_in_a_2CV-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/54/18/11/caption.jpg?w=500&h=400&s=1,Paris Private Tour: Romantic Tour in a 2CV,251.,12,https://www.tripadvisor.com/Attraction_Review-g187147-d664422-Reviews-Paris_Authentic-Paris_Ile_de_France.html,Classic Car Tours,2 hours,Enjoy a 2-hour romantic sightseeing tour of Paris in a Citroën 2CV with a private driver. Designed to show you why Paris…,,Free cancellation,from,$108.85,per adult,More info,91% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Graffiti Paris,https://www.tripadvisor.com/AttractionProductReview-g187147-d19499203-Graffiti_Workshop-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d19499203-Graffiti_Workshop-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/8d/58/21/caption.jpg?w=500&h=400&s=1,Graffiti Workshop,252.,3,https://www.tripadvisor.com/Attraction_Review-g187147-d14078421-Reviews-Graffiti_Paris-Paris_Ile_de_France.html,Art Classes,2 hours,Discover a new side of Paris with our Graffiti Workshop. Become a real artist for one day and show your creativity on Paris…,,Free cancellation,from,$62.22,per adult,More info,,
LIKELY TO SELL OUT*,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Paris Urban Adventures,https://www.tripadvisor.com/AttractionProductReview-g187147-d11453183-Paris_Small_Group_or_Private_Walking_Tour_Secret_Sites_and_Hidden_Gems-Paris_Ile_d.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d11453183-Paris_Small_Group_or_Private_Walking_Tour_Secret_Sites_and_Hidden_Gems-Paris_Ile_d.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/7a/a2/cc/caption.jpg?w=500&h=400&s=1,Paris Small Group or Private Walking Tour: Secret Sites and Hidden Gems,253.,62,https://www.tripadvisor.com/Attraction_Review-g187147-d2163023-Reviews-Paris_Urban_Adventures-Paris_Ile_de_France.html,Private and Luxury,3 hours,"Wander through the luxurious, hidden streets, garden & passages of Paris with a local. Savour a sugary-sweet macaron at …",,Free cancellation,from,$68.91,per adult,More info,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By MOLINARD Parfums Paris,https://www.tripadvisor.com/AttractionProductReview-g187147-d14045126-Perfume_Workshop_in_Paris-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d14045126-Perfume_Workshop_in_Paris-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5e/46/bc/caption.jpg?w=500&h=400&s=1,Perfume Workshop in Paris,254.,5,https://www.tripadvisor.com/Attraction_Review-g187147-d20049169-Reviews-MOLINARD_Parfums_Paris-Paris_Ile_de_France.html,,1 hour,"Design your own personal fragrance in the Bastide, Molinard, in our boutiques or in the place at your convenience ! A Creation…",,Free cancellation,from,$100.69,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By The Tour Guy,https://www.tripadvisor.com/AttractionProductReview-g187147-d15633031-Evening_Eiffel_Tower_Tour_Seine_River_Cruise_with_Champagne-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d15633031-Evening_Eiffel_Tower_Tour_Seine_River_Cruise_with_Champagne-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/b5/f2/8c/caption.jpg?w=500&h=400&s=1,Evening Eiffel Tower Tour & Seine River Cruise with Champagne,255.,5,https://www.tripadvisor.com/Attraction_Review-g187147-d13530607-Reviews-The_Tour_Guy-Paris_Ile_de_France.html,Night Tours,2–3 hours,Paris at night is magical! Take full advantage of your time in the City of Light by booking this combination: A Seine River…,Taking safety measures,Free cancellation,from,$96.11,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Galeries Lafayette Paris Haussmann,https://www.tripadvisor.com/AttractionProductReview-g187147-d13540070-Fashion_Show_at_Galeries_Lafayette_Paris-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d13540070-Fashion_Show_at_Galeries_Lafayette_Paris-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/66/46/12/caption.jpg?w=500&h=400&s=1,Fashion Show at Galeries Lafayette Paris,256.,14,https://www.tripadvisor.com/Attraction_Review-g187147-d189193-Reviews-Galeries_Lafayette_Paris_Haussmann-Paris_Ile_de_France.html,Theaters,30 minutes,"Discover the latest trends from the biggest names in fashion

Discover all the 'it' items for the season

The spring / summer…",,Free cancellation,from,$15.73,per adult,More info,92% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Edwart Chocolatier,https://www.tripadvisor.com/AttractionProductReview-g187147-d13377154-Fun_Chocolate_Making_Workshop_in_Paris-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d13377154-Fun_Chocolate_Making_Workshop_in_Paris-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/57/14/bc/caption.jpg?w=500&h=400&s=1,Fun Chocolate Making Workshop in Paris,257.,7,https://www.tripadvisor.com/Attraction_Review-g187147-d7595349-Reviews-Edwart_Chocolatier-Paris_Ile_de_France.html,Cooking Classes,1 hour,"Join us at the Edwart Atelier and put yourself in a chocolatier’s shoes. Located just in front of the Tuileries Garden, …",Taking safety measures,Free cancellation,from,$74.74,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Hard Rock Cafe Paris,https://www.tripadvisor.com/AttractionProductReview-g187147-d11447965-Skip_the_Line_Hard_Rock_Cafe_Paris_Including_Meal-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d11447965-Skip_the_Line_Hard_Rock_Cafe_Paris_Including_Meal-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/2d/f3/a4/caption.jpg?w=500&h=400&s=1,Skip the Line: Hard Rock Cafe Paris Including Meal,258.,17,https://www.tripadvisor.com/Attraction_Review-g187147-d2025937-Reviews-Hard_Rock_Cafe_Paris-Paris_Ile_de_France.html,,2 hours,Skip The Lines and book your dinner at the Paris Hard Rock Cafe ahead of time to take advantage of jumping the queue. Don…,Taking safety measures,Free cancellation,from,$28.70,per adult,More info,,
,,By Grevin Museum,https://www.tripadvisor.com/AttractionProductReview-g187147-d12152746-Paris_Grevin_Wax_Museum_Ticket-Paris_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d12152746-Paris_Grevin_Wax_Museum_Ticket-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f9/6a/16/caption.jpg?w=500&h=400&s=1,Paris Grevin Wax Museum Ticket,259.,405,https://www.tripadvisor.com/Attraction_Review-g187147-d2508568-Reviews-Grevin_Museum-Paris_Ile_de_France.html,Attractions & Museums,1 day,"The Grevin Wax Museum invites you to experience the spirit of Paris of yesterday and of today, through astounding scenes…",Taking safety measures,,from,$29.02,per adult,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By AskMaya,https://www.tripadvisor.com/AttractionProductReview-g196587-d19843477-Paris_Layover_Tour-Roissy_en_France_Val_d_Oise_Ile_de_France.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g196587-d19843477-Paris_Layover_Tour-Roissy_en_France_Val_d_Oise_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/86/c7/d8/caption.jpg?w=500&h=400&s=1,Paris Layover Tour,260.,7,https://www.tripadvisor.com/Attraction_Review-g187147-d18894684-Reviews-AskMaya-Paris_Ile_de_France.html,Bus Tours,4–6 hours,We are a Parisian team passionate about detail and service. Enjoy your perfect tailor-made tours made by the knowledge of…,Taking safety measures,Free cancellation,from,$395.98,per group,More info,,
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Blue Fox Travel - Blue Bike Tours,https://www.tripadvisor.com/AttractionProductReview-g187147-d15655400-Giverny_Monet_s_Garden_Auvers_sur_Oise_with_Van_Gogh_House_Full_Day_From_Paris-Par.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d15655400-Giverny_Monet_s_Garden_Auvers_sur_Oise_with_Van_Gogh_House_Full_Day_From_Paris-Par.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5a/c3/2d/caption.jpg?w=500&h=400&s=1,Giverny Monet's Garden & Auvers-sur-Oise with Van Gogh House Full Day From Paris,261.,31,https://www.tripadvisor.com/Attraction_Review-g187147-d2626587-Reviews-Blue_Fox_Travel_Blue_Bike_Tours-Paris_Ile_de_France.html,Bus Tours,6+ hours,Walk in the footsteps of two amazing artists: Claude Monet and Vincent Van Gogh on this small group day trip from Paris. …,,Free cancellation,from,$179.89,per adult,More info,96% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Paris City Vision,https://www.tripadvisor.com/AttractionProductReview-g187147-d11446386-Louvre_Museum_Timed_Entrance_Access_with_Audio_Guide_and_Cruise_Ticket-Paris_Ile_d.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g187147-d11446386-Louvre_Museum_Timed_Entrance_Access_with_Audio_Guide_and_Cruise_Ticket-Paris_Ile_d.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/71/7d/e1/caption.jpg?w=500&h=400&s=1,Louvre Museum Timed Entrance Access with Audio Guide and Cruise Ticket,262.,87,https://www.tripadvisor.com/Attraction_Review-g187147-d667302-Reviews-Paris_City_Vision-Paris_Ile_de_France.html,Attractions & Museums,2–5 hours,"With the customized audio guide with 37 points of interest, some before entering the museum, you’ll have a very deep introduction…",Taking safety measures,Free cancellation,from,$47.80,per adult,More info,,
