WlYyy,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,TCGml,WlYyy 4,iPqaD href 3,dugSS src 2,WlYyy 5,iPqaD,iPqaD href 5,WlYyy 6,dkvhj,WlYyy 7
165,https://www.tripadvisor.com/Attraction_Review-g187323-d7078247-Reviews-Berlin_Sculpture_Broken_Chain-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/a0/fc/00/particolari-della-scultura.jpg?w=500&h=-1&s=1,Berlin Sculpture (Broken Chain),209.,https://www.tripadvisor.com/Attraction_Review-g187323-d7078247-Reviews-Berlin_Sculpture_Broken_Chain-Berlin.html#REVIEWS,Points of Interest & Landmarks,Charlottenburg,,,,,,,,,,
103,https://www.tripadvisor.com/Attraction_Review-g187323-d11982719-Reviews-Berliner_Verkehrsbetriebe_BVG-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/cc/a9/db/bvg-buslinie-282.jpg?w=500&h=-1&s=1,Berliner Verkehrsbetriebe BVG,210.,https://www.tripadvisor.com/Attraction_Review-g187323-d11982719-Reviews-Berliner_Verkehrsbetriebe_BVG-Berlin.html#REVIEWS,Public Transportation Systems,,,,,,,,,,,
8,,,,,,1,7,,9,,,,,,,,
35,https://www.tripadvisor.com/Attraction_Review-g187323-d8857799-Reviews-Marchenhutte-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/da/d3/56/photo1jpg.jpg?w=500&h=400&s=1,Märchenhütte,211.,https://www.tripadvisor.com/Attraction_Review-g187323-d8857799-Reviews-Marchenhutte-Berlin.html#REVIEWS,Theaters,Mitte (Borough),,,,,,,,,,
60,https://www.tripadvisor.com/Attraction_Review-g187323-d3497875-Reviews-Haus_der_Kulturen_der_Welt-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/e9/91/73/haus-der-kulturen-der.jpg?w=500&h=-1&s=1,Haus der Kulturen der Welt,212.,https://www.tripadvisor.com/Attraction_Review-g187323-d3497875-Reviews-Haus_der_Kulturen_der_Welt-Berlin.html#REVIEWS,Speciality Museums,Mitte (Borough),•,Open now,,,,,,,,
26,https://www.tripadvisor.com/Attraction_Review-g187323-d11880688-Reviews-Uhr_der_fliessenden_Zeit_Clock_Of_Flowing_Time-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/83/45/5c/die-uhr.jpg?w=500&h=400&s=1,Uhr der fliessenden Zeit (Clock Of Flowing Time),213.,https://www.tripadvisor.com/Attraction_Review-g187323-d11880688-Reviews-Uhr_der_fliessenden_Zeit_Clock_Of_Flowing_Time-Berlin.html#REVIEWS,Points of Interest & Landmarks,Charlottenburg,,,,,,,,,,
21,https://www.tripadvisor.com/Attraction_Review-g187323-d12898837-Reviews-Spree-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/11/17/a6/brecht-theater-hier-mundet.jpg?w=500&h=-1&s=1,Spree,214.,https://www.tripadvisor.com/Attraction_Review-g187323-d12898837-Reviews-Spree-Berlin.html#REVIEWS,Bodies of Water,,,,,,,,,,,
20,https://www.tripadvisor.com/Attraction_Review-g187323-d19382038-Reviews-Gallery_of_Steel_Figures-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/87/fd/da/open-the-door-to-100.jpg?w=500&h=400&s=1,Gallery of Steel Figures,215.,https://www.tripadvisor.com/Attraction_Review-g187323-d19382038-Reviews-Gallery_of_Steel_Figures-Berlin.html#REVIEWS,Speciality Museums,Mitte (Borough),•,Open now,,,,,,,,
57,https://www.tripadvisor.com/Attraction_Review-g187323-d4596887-Reviews-Museum_Knoblauchhaus-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/10/5d/52/museum-knoblauchhaus.jpg?w=500&h=-1&s=1,Museum Knoblauchhaus,216.,https://www.tripadvisor.com/Attraction_Review-g187323-d4596887-Reviews-Museum_Knoblauchhaus-Berlin.html#REVIEWS,Speciality Museums,Mitte (Borough),•,Temporarily closed,,,,,,,,
96,https://www.tripadvisor.com/Attraction_Review-g187323-d8511609-Reviews-BlackBox_Cold_War_Museum-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/f1/d3/a9/blackbox-cold-war.jpg?w=500&h=400&s=1,BlackBox Cold War Museum,217.,https://www.tripadvisor.com/Attraction_Review-g187323-d8511609-Reviews-BlackBox_Cold_War_Museum-Berlin.html#REVIEWS,History Museums,Mitte (Borough),•,Open now,,,,,,,,
66,https://www.tripadvisor.com/Attraction_Review-g187323-d2478830-Reviews-Quatsch_Comedy_Club-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/8b/9f/61/quatsch-comedy-club-am.jpg?w=500&h=400&s=1,Quatsch Comedy Club,218.,https://www.tripadvisor.com/Attraction_Review-g187323-d2478830-Reviews-Quatsch_Comedy_Club-Berlin.html#REVIEWS,Theaters,Mitte (Borough),,,,,,,,,,
31,https://www.tripadvisor.com/Attraction_Review-g187323-d10632057-Reviews-Park_am_Gleisdreieck-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/42/fa/d9/eingang-yorckstrasse.jpg?w=500&h=400&s=1,Park am Gleisdreieck,219.,https://www.tripadvisor.com/Attraction_Review-g187323-d10632057-Reviews-Park_am_Gleisdreieck-Berlin.html#REVIEWS,Parks,Friedrichshain-Kreuzberg (Borough),,,,,,,,,,
121,https://www.tripadvisor.com/Attraction_Review-g187323-d2709353-Reviews-Museum_fur_Fotografie-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/8d/c6/3b/helmut-newton.jpg?w=500&h=-1&s=1,Museum fur Fotografie,220.,https://www.tripadvisor.com/Attraction_Review-g187323-d2709353-Reviews-Museum_fur_Fotografie-Berlin.html#REVIEWS,Speciality Museums,Charlottenburg,,,,,,,,,,
204,https://www.tripadvisor.com/Attraction_Review-g187323-d313950-Reviews-Cafe_am_Neuen_See-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/29/5c/aa/caption.jpg?w=500&h=-1&s=1,Café am Neuen See,221.,https://www.tripadvisor.com/Attraction_Review-g187323-d313950-Reviews-Cafe_am_Neuen_See-Berlin.html#REVIEWS,Gardens,Mitte (Borough),,,,,,,,,,
42,https://www.tripadvisor.com/Attraction_Review-g187323-d4340378-Reviews-Heckmann_Hoefe-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/cf/f9/6d/heckmann-hofe-night.jpg?w=500&h=400&s=1,Heckmann Hoefe,222.,https://www.tripadvisor.com/Attraction_Review-g187323-d4340378-Reviews-Heckmann_Hoefe-Berlin.html#REVIEWS,Points of Interest & Landmarks,Mitte (Borough),,,,,,,,,,
34,https://www.tripadvisor.com/Attraction_Review-g187323-d9463269-Reviews-Columbiahalle-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/0e/2f/4c/columbiahalle.jpg?w=500&h=400&s=1,Columbiahalle,223.,https://www.tripadvisor.com/Attraction_Review-g187323-d9463269-Reviews-Columbiahalle-Berlin.html#REVIEWS,Theaters,Tempelhof,,,,,,,,,,
32,https://www.tripadvisor.com/Attraction_Review-g187323-d8436595-Reviews-Fichtebunker-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/ee/b9/40/h-happel.jpg?w=500&h=-1&s=1,Fichtebunker,224.,https://www.tripadvisor.com/Attraction_Review-g187323-d8436595-Reviews-Fichtebunker-Berlin.html#REVIEWS,Historic Sites,Friedrichshain-Kreuzberg (Borough),,,,,,,,,,
39,https://www.tripadvisor.com/Attraction_Review-g187323-d4097826-Reviews-Max_Liebermann_Haus-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/65/95/b2/rechts-naast-de-brandenburgse.jpg?w=500&h=-1&s=1,Max Liebermann Haus,225.,https://www.tripadvisor.com/Attraction_Review-g187323-d4097826-Reviews-Max_Liebermann_Haus-Berlin.html#REVIEWS,Speciality Museums,Steglitz-Zehlendorf (Borough),,,,,,,,,,
121,https://www.tripadvisor.com/Attraction_Review-g187323-d546536-Reviews-Strasse_des_17_Juni_Flea_Market-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/49/00/de/flea-market.jpg?w=500&h=400&s=1,Strasse des 17 Juni Flea Market,226.,https://www.tripadvisor.com/Attraction_Review-g187323-d546536-Reviews-Strasse_des_17_Juni_Flea_Market-Berlin.html#REVIEWS,Flea & Street Markets,Charlottenburg,,,,,,,,,,
122,https://www.tripadvisor.com/Attraction_Review-g187323-d196256-Reviews-Schwules_Museum-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/bb/dc/69/weiterer-blick-in-die.jpg?w=500&h=400&s=1,Schwules Museum,227.,https://www.tripadvisor.com/Attraction_Review-g187323-d196256-Reviews-Schwules_Museum-Berlin.html#REVIEWS,Speciality Museums • History Museums,Mitte (Borough),,,https://www.tripadvisor.com/Profile/530zoed,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/7c/01/default-avatar-2020-5.jpg?w=100&h=-1&s=1,By,530zoed,https://www.tripadvisor.com/ShowUserReviews-g187323-d196256-r622482158-Schwules_Museum-Berlin.html,"This year is they have focused almost exclusively on women, and the history presented of Berlin and",Germany,’s radical...
54,https://www.tripadvisor.com/Attraction_Review-g187323-d191441-Reviews-Weissensee_Jewish_Cemetery-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/2b/a4/59/judischer-friedhof-weissensee.jpg?w=500&h=-1&s=1,Weissensee Jewish Cemetery,228.,https://www.tripadvisor.com/Attraction_Review-g187323-d191441-Reviews-Weissensee_Jewish_Cemetery-Berlin.html#REVIEWS,Cemeteries,Spandau (Borough),,,https://www.tripadvisor.com/Profile/419rolandk,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/e1/cb/a3/roland-k.jpg?w=100&h=-1&s=1,By,419rolandk,https://www.tripadvisor.com/ShowUserReviews-g187323-d191441-r666478699-Weissensee_Jewish_Cemetery-Berlin.html,Graves of important families of Jewish live in Berlin and remembering place of,Holocaust,.
89,https://www.tripadvisor.com/Attraction_Review-g187323-d7088987-Reviews-Schiller_Monument-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/e6/2d/e0/schiller-monument.jpg?w=500&h=400&s=1,Schiller Monument,229.,https://www.tripadvisor.com/Attraction_Review-g187323-d7088987-Reviews-Schiller_Monument-Berlin.html#REVIEWS,Points of Interest & Landmarks • Monuments & Statues,Mitte (Borough),,,https://www.tripadvisor.com/Profile/KTGP,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/e2/45/46/ktgp.jpg?w=100&h=-1&s=1,By,KTGP,https://www.tripadvisor.com/ShowUserReviews-g187323-d7088987-r599865686-Schiller_Monument-Berlin.html,"The monument of Friedrich Schiller, (1759-1805) the much loved",poet,", philosopher and playwright of Germany, was creat..."
59,https://www.tripadvisor.com/Attraction_Review-g187323-d8451404-Reviews-Haubentaucher-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/2a/fe/1e/het-zwembad.jpg?w=500&h=-1&s=1,Haubentaucher,230.,https://www.tripadvisor.com/Attraction_Review-g187323-d8451404-Reviews-Haubentaucher-Berlin.html#REVIEWS,Sports Complexes,Friedrichshain,•,Open now,,,,,,,,
86,https://www.tripadvisor.com/Attraction_Review-g187323-d8779432-Reviews-Panorama_Terrrasse_Park_Inn-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/e8/8d/27/turm.jpg?w=500&h=400&s=1,Panorama Terrrasse Park Inn,231.,https://www.tripadvisor.com/Attraction_Review-g187323-d8779432-Reviews-Panorama_Terrrasse_Park_Inn-Berlin.html#REVIEWS,Lookouts,Mitte (Borough),,,,,,,,,,
29,https://www.tripadvisor.com/Attraction_Review-g187323-d3569025-Reviews-The_Nazi_Forced_Labour_Documentation_Center-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/60/a8/62/76-in-berlin-now-nazi.jpg?w=500&h=400&s=1,The Nazi Forced Labour Documentation Center,232.,https://www.tripadvisor.com/Attraction_Review-g187323-d3569025-Reviews-The_Nazi_Forced_Labour_Documentation_Center-Berlin.html#REVIEWS,Historic Sites • Educational sites,Treptow-Köpenick (Borough),•,Open now,,,,,,,,
69,https://www.tripadvisor.com/Attraction_Review-g187323-d191434-Reviews-Tiergarten_S_Bahn_Flea_Market-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/ae/71/1a/tiergarten-s-bahn-flea.jpg?w=500&h=400&s=1,Tiergarten S-Bahn Flea Market,233.,https://www.tripadvisor.com/Attraction_Review-g187323-d191434-Reviews-Tiergarten_S_Bahn_Flea_Market-Berlin.html#REVIEWS,Flea & Street Markets,Charlottenburg,,,,,,,,,,
94,https://www.tripadvisor.com/Attraction_Review-g187323-d5605487-Reviews-Zalando_Outlet_Store_Berlin-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/55/7f/98/zalando-outlet-store.jpg?w=500&h=400&s=1,Zalando Outlet Store Berlin,234.,https://www.tripadvisor.com/Attraction_Review-g187323-d5605487-Reviews-Zalando_Outlet_Store_Berlin-Berlin.html#REVIEWS,Factory Outlets,Friedrichshain-Kreuzberg (Borough),•,Open now,,,,,,,,
176,https://www.tripadvisor.com/Attraction_Review-g187323-d2324992-Reviews-Musical_Hinterm_Horizont-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/1d/3c/89/musical-hinterm-horizont.jpg?w=500&h=-1&s=1,Musical - Hinterm Horizont,235.,https://www.tripadvisor.com/Attraction_Review-g187323-d2324992-Reviews-Musical_Hinterm_Horizont-Berlin.html#REVIEWS,,Mitte (Borough),,,,,,,,,,
33,https://www.tripadvisor.com/Attraction_Review-g187323-d3735506-Reviews-Domane_Dahlem-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/cc/4d/9d/domane-dahlem.jpg?w=500&h=-1&s=1,Domäne Dahlem,236.,https://www.tripadvisor.com/Attraction_Review-g187323-d3735506-Reviews-Domane_Dahlem-Berlin.html#REVIEWS,Speciality Museums,Steglitz-Zehlendorf (Borough),,,,,,,,,,
128,https://www.tripadvisor.com/Attraction_Review-g187323-d8697090-Reviews-Book_Burning_Memorial_at_Bebelplatz-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/6f/e2/e7/informationstext-zum.jpg?w=500&h=-1&s=1,Book Burning Memorial at Bebelplatz,237.,https://www.tripadvisor.com/Attraction_Review-g187323-d8697090-Reviews-Book_Burning_Memorial_at_Bebelplatz-Berlin.html#REVIEWS,Historic Sites • Points of Interest & Landmarks,Mitte (Borough),,,,,,,,,,
31,https://www.tripadvisor.com/Attraction_Review-g187323-d590962-Reviews-Alt_Tegel-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/10/e5/c9/alt-tegel.jpg?w=500&h=400&s=1,Alt Tegel,238.,https://www.tripadvisor.com/Attraction_Review-g187323-d590962-Reviews-Alt_Tegel-Berlin.html#REVIEWS,Neighborhoods,Tegel,,,,,,,,,,
9,https://www.tripadvisor.com/Attraction_Review-g187323-d15210598-Reviews-Mercedes_Benz_Gallery-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/6a/4d/ac/carros-para-todos-os.jpg?w=500&h=-1&s=1,Mercedes - Benz Gallery,239.,https://www.tripadvisor.com/Attraction_Review-g187323-d15210598-Reviews-Mercedes_Benz_Gallery-Berlin.html#REVIEWS,Speciality Museums,Mitte (Borough),,,,,,,,,,
15,https://www.tripadvisor.com/Attraction_Review-g187323-d10826077-Reviews-Monbijou_Theater-Berlin.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/0f/b9/39/amphitheater-innenansicht.jpg?w=500&h=400&s=1,Monbijou Theater,240.,https://www.tripadvisor.com/Attraction_Review-g187323-d10826077-Reviews-Monbijou_Theater-Berlin.html#REVIEWS,Theaters,Mitte (Borough),,,,,,,,,,
9,,,,,,1,8,,10,,,,,,,,
